case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,weak_row_structure_feature_rows,weak_row_structure_feature_rank,weak_row_structure_feature_condition,weak_row_structure_direction_count,weak_row_structure_feature_norm,source_jacobian_feature_used,active_velocity_feature_used,cross_gram_feature_used,hadamard_feature_used,commutator_feature_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,weak_row_structure_projected_correction_norm,weak_row_structure_correction_residual_norm,weak_row_structure_correction_relative_residual,max_weak_row_structure_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,weak_row_structure_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.01,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",6,24,8,16,24,16,256,56,1.1127402436637506e+06,256,1.1039190193691459e-01,True,True,False,True,False,False,8,132,24,28,4,1.1525215930463375e+04,1.8390267947137043e-01,1.8388667815555412e-01,1.3094901197191250e-01,1.2909944487358055e-01,7.0205980209383223e-01,9.9263212777494936e-01,1.2909944487358055e-01,7.0199871608547426e-01,9.9262348046801974e-01,1.1161088230457347e-13,1.6433765094034822e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_hadamard_rows_perp,active non-final velocity plus source/active Hadamard weak-row structure rows,"0,1",6,24,8,16,24,16,272,64,1.8161404364209965e+07,272,4.0015230065580347e+00,True,True,False,True,False,False,8,132,24,28,4,1.1525215930150673e+04,1.8390267947137043e-01,1.8388667815555412e-01,1.3094901197180750e-01,1.2909944487358055e-01,7.0205980209383223e-01,9.9263212777494936e-01,1.2909944487358055e-01,7.0199871608547426e-01,9.9262348046801974e-01,9.7733439312160259e-13,1.6433765094034822e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",6,24,8,16,24,16,256,0,inf,256,7.6922053669704699e-18,True,True,True,True,False,False,8,132,24,28,4,1.1525215938875275e+04,1.8390267947137043e-01,1.8388667815555412e-01,1.3094901197185335e-01,1.2909944487358055e-01,7.0205980209383223e-01,9.9263212777494936e-01,1.2909944487358055e-01,7.0199871608547426e-01,9.9262348046801974e-01,2.1125997986352353e-13,1.6433765094034822e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_shifted_commutator_rows_perp,shifted source/active commutator-like weak-row structure products,"0,1",6,24,8,16,24,16,256,54,6.5611804426712152e+06,256,5.8298242596872518e-01,True,True,False,False,True,False,8,132,24,29,5,3.2413675861926196e+04,1.8390267947137043e-01,1.8388667815555412e-01,1.1969625810744264e-01,1.3959626140466808e-01,7.5914287432274064e-01,9.9263212777494936e-01,1.3959626140466808e-01,7.5907682153375111e-01,9.9262348046801974e-01,1.1310435291913118e-13,1.6433765094034822e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_shifted_commutator_rows_perp,active non-final velocity plus shifted source/active commutator-like weak-row structure products,"0,1",6,24,8,16,24,16,272,62,1.2801040258846601e+07,272,4.0422603217739930e+00,True,True,False,False,True,False,8,132,24,29,5,3.2413675873898159e+04,1.8390267947137043e-01,1.8388667815555412e-01,1.1969625810744733e-01,1.3959626140466788e-01,7.5914287432273952e-01,9.9263212777494936e-01,1.3959626140466788e-01,7.5907682153375000e-01,9.9262348046801974e-01,1.5056399476977063e-12,1.6433765094034822e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,case_local_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_active_cross_gram_rows_perp,source/active cross-Gram weighted non-final velocity rows residualized against source rows,"0,1",1,24,8,16,24,16,16,0,inf,16,5.1341425967577039e-16,True,True,True,False,False,False,8,132,23,31,8,1.4737239773931316e+14,1.8390267947137043e-01,1.8401235660084056e-01,6.8000645793721646e-03,1.8388666755235761e-01,9.9931695321550829e-01,9.9999999915632842e-01,1.8388666755235761e-01,9.9991293264970993e-01,9.9999802408096350e-01,9.9973398001944780e-01,9.7232345226756130e-35,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,case_local_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",1,24,8,16,24,16,256,56,1.1127402436637506e+06,256,1.1039190193691459e-01,True,True,False,True,False,False,8,132,24,28,4,1.1525215350598863e+04,1.8390267947137043e-01,1.8401235660084056e-01,1.3112543885578304e-01,1.2909944487362404e-01,7.0158030285795669e-01,9.9263212778446475e-01,1.2909944487362404e-01,7.0199871608571074e-01,9.9262348046859727e-01,9.9280365427617009e-14,9.7232345226756130e-35,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,case_local_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_hadamard_rows_perp,active non-final velocity plus source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,272,64,1.8161404364209965e+07,272,4.0015230065580347e+00,True,True,False,True,False,False,8,132,24,28,4,1.1525215963008461e+04,1.8390267947137043e-01,1.8401235660084056e-01,1.3112543885571265e-01,1.2909944487358055e-01,7.0158030285772033e-01,9.9263212778388721e-01,1.2909944487358055e-01,7.0199871608547426e-01,9.9262348046801974e-01,1.2886308272893027e-12,9.7232345226756130e-35,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,case_local_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,256,0,inf,256,7.6922053669704699e-18,True,True,True,True,False,False,8,132,24,28,4,1.1525215357716244e+04,1.8390267947137043e-01,1.8401235660084056e-01,1.3112543885571856e-01,1.2909944487362404e-01,7.0158030285795669e-01,9.9263212778446475e-01,1.2909944487362404e-01,7.0199871608571074e-01,9.9262348046859727e-01,1.0159050825391770e-13,9.7232345226756130e-35,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,case_local_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_shifted_commutator_rows_perp,shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,256,54,6.5611804426712152e+06,256,5.8298242596872518e-01,True,True,False,False,True,False,8,132,24,29,5,3.2413674436853635e+04,1.8390267947137043e-01,1.8401235660084056e-01,1.1988924548775896e-01,1.3959626140470816e-01,7.5862438796716380e-01,9.9263212778446475e-01,1.3959626140470816e-01,7.5907682153396905e-01,9.9262348046859727e-01,1.8681237545676859e-13,9.7232345226756130e-35,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,case_local_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_shifted_commutator_rows_perp,active non-final velocity plus shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,272,62,1.2801040258846601e+07,272,4.0422603217739930e+00,True,True,False,False,True,False,8,132,24,29,5,3.2413677407925185e+04,1.8390267947137043e-01,1.8401235660084056e-01,1.1988924548780397e-01,1.3959626140466797e-01,7.5862438796694531e-01,9.9263212778388721e-01,1.3959626140466799e-01,7.5907682153375056e-01,9.9262348046801974e-01,1.1509703152581928e-12,9.7232345226756130e-35,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
